Job-Title,Date-Posted,Date-Scraped,Url,Company,Job-Type,Salary,Location,Description
Senior Machine Learning Engineer,NA,2023-01-30 12:35:18,https://www.google.com/search?q=Machine+Learning+Jobs+Senegal&ibp=htl;jobs&sa=X&ved=2ahUKEwiHw9KEhfD8AhVwHTQIHaepBc0QutcGKAF6BAgWEAU#htivrt=jobs&htidocid=-4vKgy0lhZIAAAAAAAAAAA%3D%3D&fpstate=tldetail,Recruiting from Scratch,Full-time,NA,"St Louis, Senegal","About Our ClientWe are the global leader in e-commerce technology, helping companies seize the full potential of every transaction moment to grow revenue and acquire new customers at scale. Live Nation, Groupon, Staples, Lands End, Fanatics, UrbanStems, GoDaddy, Vistaprint and HelloFresh are among the more than 2,500 leading global businesses and advertisers that are using our solutions to drive more value through every transaction by offering highly relevant messages to their customers at the moment they are most likely to convert.With our December 2021 Series E raise of USD$325M, we're is expanding rapidly and globally  operating in 19 countries across North America, Europe and the Asia-Pacific region with the largest office in NYC and a major R&D hub in Sydney. With annual revenues of more than US$200M and vibrant company culture, we have been listed in Great Places to Work in the US and Australia. Our award-winning culture is guided by our five core values: Smart with... Humility, Own the Outcomes, Force for Good, Conquer New Frontiers, and Enjoy the Ride. These values help us attract, engage, and develop the right talent around the globe and ensure we have the right conditions to do our best work. Keen to join a fast-growing company and a vibrant cultureOur engineering team builds best-in-class e-commerce technology that provides personalized and relevant experiences for customers globally and empowers marketers with sophisticated, AI-driven tooling to better understand consumers. Our bespoke platform handles millions of transactions per day and considers billions of data points which give engineers the opportunity to build technology at scale, collaborate across teams and gain exposure to a wide range of technology. We are expanding rapidly in our major R&D centers in NYC and Sydney. We are passionate about using intelligent systems to improve the transaction moment for retailers everywhere. Come join us and build the future!The RoleAs a Senior Machine Learning Engineer, you are someone who has significant expertise in both machine learning and software engineering. You will be working with our engineering and product teams to design, build and productionize proprietary machine learning models to solve different business challenges including smart bidding, lookalike modelling, forecasting, and etc.Responsibilities• Collaborate closely with product managers and other engineers to understand business priorities, frame machine learning problems, architect machine learning solutions.• Build and productionize machine learning models including data preparation/processing pipelines, machine learning orchestrations, improvements of services performance and reliability and etc.• Contribute and maintain the high quality of code base with tests that provide a high level of functional coverage as well as non-functional aspects with load testing, unit testing, integration testing, etc.• Keep track of emerging tech and trends, research the state-of-art deep learning models, prototype new modelling ideas, and conduct offline and online experiments.• Share your knowledge by giving brown bags, tech talks, and evangelizing appropriate tech and engineering best practices.• Mentor other team members, facilitate within/across team workshops and lead the agile development.Requirements• Bachelors degree in Computer Science, a similar technical field of study or equivalent practical experience.• 3+ years of industry experience in building production-grade machine learning systems with all aspects of model training, tuning, deploying, serving and monitoring.• 5+ years of industry experience in software engineering roles and development experience in Python, SQL, Go, and/or other programming languages.• Strong understanding in software engineering, system design, data engineering and/or cloud architecture.• Knowledge in at least one of following areas - Bayesian methods, Econometrics, Reinforcement learning, Gradient boosting machine, Natural language processing, Computer vision, etc.• Be motivated, self-driven in a fast (we truly mean fast) paced environment with a proven track record demonstrating impact across several teams and/or organizations.• Ability to communicate and collaborate effectively with business stakeholders and manage tasks in a timely manner.• Our client encourages autonomy; teams have complete ownership of their systems including building, running and monitoring. As such, you may be required to be on-call and respond to systems alerts should they arise.• Ideas, opinions, and the ability to share them through respectful proposals, presentations, and team-wide discussions, An eagerness to work and learn in the open and share your learnings with your teammates.• Experience in DevOps, MLOps and SRE is a massive plus.• Experience of Kubernetes, Kubeflow, TFX and Feature Store in a production environment is a massive plus.Benefits• Force for Good.• We actively invest in the growth of our people and the strengthening of our communities. Our NYC office is 100% vaccinated to keep our employees and community safe and healthy. We require all stars as well as anyone else who will be onsite at our NYC office  clients, contractors, vendors, and suppliers  to show proof of vaccination and their booster shot.• Work with the greatest talent in town.• Our recruiting process is tough. We hold a high bar because we have a high-performing, high-velocity culture - we only want the brightest and the best.• Join a community.• We believe the best things happen when we come together to solve complex problems and make meaningful connections with each other through interest groups, sports clubs, and social events.• Accelerate your career.• Develop through our global training events, Level Up investment, online training courses, and our fantastic people leaders. Take your career to race car speed - Grow your career in our rapidly growing company.• Take a break.• When you work hard, we know you also need to rest. We offer generous time off and parental leave policies, as well as mental health and wellness days for all employees. We also offer a paid Sabbatical for employees who have been with us for 3 years or more.• Stay happy and healthy.• Enjoy catered lunch 3 times a week and healthy snacks in the office. Plus join the gym on us! In the US, access generous retirement plans like a 4% dollar-for-dollar 401K matching plan and get fully funded premium health insurance for your whole family. And our NYC office is dog-friendly!• Become a shareholder.• All employees have stock options. If we succeed, everyone enjoys the upside.• See the world!• Along with our global all-staff events in amazing locations (Phuket, Thailand in January 2020, Hawaii in May 2022), we also offer generous relocation packages for those interested in moving to another office. We have cool offices in great cities - New York, Sydney, London, Singapore, Tokyo.• Get the best of both worlds with a hybrid workplace.• We currently work 3 days a week in office, allowing you to enjoy the best of both worlds (please note: this is subject to change based on the needs of the business and some support roles still require a full time presence). One week per quarter, you also have the flexibility to work from anywhere.• We believe in equality.• We are an Equal Opportunity Employer and recognizes that a diverse workforce is crucial to our success as a business. We would love you to apply for one of our open roles - irrespective of socio-economic status or background, age, gender identity, race, religion, sexual orientation, color, pregnancy, carer/family responsibilities, national and social origin, political opinion, marital, veteran, or disability status.Salary range: $200,000 - $300,000 / yearLocation: Hybrid 3 days, of your choice, a week in office at the intersection of SoHo and TriBeCa within walking distance of the bike path and outdoor fields on the Hudson River. Youll be tempted to skip the catered lunches to try out all of the delicious local eateries in the area.Who is Recruiting from Scratch:Recruiting from Scratch is a premier talent firm that focuses on placing the best product managers, software, and hardware talent at innovative companies. Our team is 100% remote and we work with teams across the United States to help them hire. We work with companies funded by the best investors including Sequoia Capital, Lightspeed Ventures, Tiger Global Management, A16Z, Accel, DFJ, and more"
Senior Machine Learning Infrastructure Engineer,2023-01-13,2023-01-30 12:35:19,https://www.google.com/search?q=Machine+Learning+Jobs+Senegal&ibp=htl;jobs&sa=X&ved=2ahUKEwiHw9KEhfD8AhVwHTQIHaepBc0QutcGKAF6BAgWEAU#htivrt=jobs&htidocid=ReY50gmzl_cAAAAAAAAAAA%3D%3D&fpstate=tldetail,Recruiting from Scratch,Full-time,NA,"St Louis, Senegal","Who is Recruiting from Scratch:Recruiting from Scratch is a premier talent firm that focuses on placing the best product managers, software, and hardware talent at innovative companies. Our team is 100% remote and we work with teams across the United States to help them hire. We work with companies funded by the best investors including Sequoia Capital, Lightspeed Ventures, Tiger Global Management, A16Z, Accel, DFJ, and more.Senior ML Infrastructure EngineerNYC-hybrid or 100% Remote (US)We believe everyone has a story to tell. Our mission is to make professional video and content creation accessible to all. We are taking recent advancements in computer graphics, the web, and machine learning to push the boundaries of creativity and in turn, lower the barriers of content creation; unfastening a new wave of storytelling Over the last three years, weve raised funding from top-tier investors including Coatue, Lux, and Amplify, all with a team small enough to fit at one... (growing) table. Our team consists of creative, open minded, caring and entrepreneurial individuals from all walks of life. We aspire to build incredible things which starts with building an incredible team, so wed love to hear from you! About The Role Were looking for a Senior ML Infrastructure Engineer to help us scale our infrastructure and tooling behind the development, testing, and deployment of our machine learning based products. The ideal candidate for this role has experience provisioning large compute clusters for machine learning workflows, has experience supporting teams to create best practices for reliability and scalability, and thrives in fast-paced, high-ownership environment.A peek at our technical stack The rich UI of our video editing and collaboration tools is powered by Typescript and React/Redux, while the real time compositing and graphics engine behind our interactive preview runs on WebGL2 and WebAssembly. Our video streaming backend components are written in Python, use a lot of FFmpeg/libav and HLS for on-the-fly transcoding, PyTorch and TorchScript for ML inference, and are deployed as containerized services on Kubernetes. Our API endpoints for real-time collaboration and media asset management are written in Typescript and node.js and are deployed as serverless functions on AWS Lambda.What Youll Do • Manage large compute clusters for ML training, inference, and development• Create tooling and infrastructure that abstract compute and storage in ML development workflows• Build automation and CI/CD pipelines for developing and deploying new machine learning modelsWhat Youll Need • 3+ years of experience in a DevOps or Infrastructure Engineer role building machine learning infrastructure and working with large GPU clusters• Knowledge of cloud providers such as AWS, GCP, or Azure, infrastructure-as-code frameworks such as Terraform, observability tools such as Grafana• Interest and experience supporting engineering teams in creating robust processes for automation, reliability, and instrumentation• Strong communication, collaboration, and documentation skillsWe strive to recruit and retain exceptional talent from diverse backgrounds while ensuring pay equity for our team. Our salary ranges are based on competitive market rates for our size, stage and industry, and salary is just one part of the overall compensation package we provide.There are many factors that go into salary determinations, including relevant experience, skill level and qualifications assessed during the interview process, and maintaining internal equity with peers on the team. The range shared below is a general expectation for the function as posted, but we are also open to considering candidates who may be more or less experienced than outlined in the job description. In this case, we will communicate any updates in the expected salary range.Lastly, the provided range is the expected salary for candidates in the U.S. Outside of those regions, there may be a change in the range, which again, will be communicated to candidates.Working Here We are a small and growing team of artists, engineers, researchers, and dreamers working together to reimagine creativity. And were building a unique team of talented individuals from diverse backgrounds. We believe that this will allow us to continue to up-level each other, our company, and our product. Were looking for people that will add to our culture, not just fit in.Were committed to creating a space where our employees can bring their full selves to work and have equal opportunity to succeed. So regardless of race, gender identity or expression, sexual orientation, religion, origin, ability, age, veteran status, if joining this mission speaks to you, we encourage you to apply!Salary: $150-200k base"
Data Engineer,2023-01-13,2023-01-30 12:35:19,https://www.google.com/search?q=Machine+Learning+Jobs+Senegal&ibp=htl;jobs&sa=X&ved=2ahUKEwiHw9KEhfD8AhVwHTQIHaepBc0QutcGKAF6BAgWEAU#htivrt=jobs&htidocid=_wnSHTSCWZkAAAAAAAAAAA%3D%3D&fpstate=tldetail,Recruiting from Scratch,Full-time,NA,"St Louis, Senegal","Who is Recruiting from Scratch:Recruiting from Scratch is a premier talent firm that focuses on placing the best product managers, software, and hardware talent at innovative companies. Our team is 100% remote and we work with teams across the United States to help them hire. We work with companies funded by the best investors including Sequoia Capital, Lightspeed Ventures, Tiger Global Management, A16Z, Accel, DFJ, and more.From Our ClientLocation: New York / RemoteJob Type: Full-timeExperience: 3+ yearsAbout The RoleOur mission is to increase the number of financially independent people. We believe we can achieve this goal by building tools that enable independent business owners to scale their businesses profitably. Our first product combines a virtual credit card system with dynamic spending limits and software tooling to help merchants grow and optimize their profitability. We are growing very fast -- in less than five months, we grew to millions in card volume. We... have a significant waitlist of customers waiting to use our product. We are looking to expand our headcount quickly to support the demand. Our investors include Solomon Hykes (founder of Docker), Paul Buchheit (founder of Gmail), Paul Graham (founder of Y Combinator), Robert Leshner (founder of compound.finance), and many more. We have raised over $30M from top-tier fintech investors.What You'll Be Working OnYou'll be involved in projects of varying scope and complexity:• Build credit risk models that segment merchants based on their revenue and spend patterns to offer dynamic credit limits that change with business performance given the high seasonality and fast pace of ecommerce• Use machine learning tools to build realtime credit underwriting models leveraging alternative and traditional data sourcesWhat You'll Need• Passion for, or curiosity to learn, financial technology• Track record of high-quality shipping products and features at scale• Ability to turn business and product ideas into engineering solutions• Desire to work in a fast-paced environment, continuously grow and master your craftWhat Wed Like To See• Experience with building out data pipelines (e.g. should know data lakes, data warehouses, ETL, etc.)• Experience working with data analytics, algorithmic decision making, and real-time data systems• Experience with different business requirements on data freshness and retentionPLUSES• Proven experience and subject matter expertise in e-commerce payments (nice to have) or financial services.• Has worked with bank account data (e.g. worked with Plaid), payments data (perhaps Stripe), and/or other fintech data sourcesWhy you should join us:Our mission is to increase the number of financially independent people. We believe we can achieve this goal by building tools that enable independent business owners to scale their businesses profitably. Our first product combines a virtual credit card system with dynamic spending limits and software tooling to help merchants grow and optimize their profitability. We are growing very fast -- in less than five months, we have grown to millions in card volume.We have a significant waitlist of customers waiting to use our product. We are looking to expand our headcount quickly to support the demand. Our investors include Solomon Hykes (founder of Docker), Paul Buchheit (founder of Gmail), Paul Graham (founder of Y Combinator), Robert Leshner (founder of compound.finance), and many more. We recently closed a financing round of $5M from a top-tier fintech investor.Salary Range: $150,000-$250,000 base"
Senior Data Scientist,2023-01-17,2023-01-30 12:35:19,https://www.google.com/search?q=Machine+Learning+Jobs+Senegal&ibp=htl;jobs&sa=X&ved=2ahUKEwiHw9KEhfD8AhVwHTQIHaepBc0QutcGKAF6BAgWEAU#htivrt=jobs&htidocid=e1NMO5dtds8AAAAAAAAAAA%3D%3D&fpstate=tldetail,Recruiting from Scratch,Full-time,NA,"St Louis, Senegal","Who is Recruiting from Scratch:Recruiting from Scratch is a premier talent firm that focuses on placing the best product managers, software, and hardware talent at innovative companies. Our team is 100% remote and we work with teams across the United States to help them hire. We work with companies funded by the best investors including Sequoia Capital, Lightspeed Ventures, Tiger Global Management, A16Z, Accel, DFJ, and more.About The RoleOur platform involves ingesting and modeling hundreds of thousands of high-resolution timeseries, updated at 15-minute intervals.We're looking for candidates who have experience building high-velocity machine learning systems from scratch.• Build advanced timeseries forecasting models at scale. Our customers depend on us to reliably forecast energy demand, both short term and long term, at micro and macro levels.• We use a combination of classical timeseries techniques as well as modern ML. We're not big on deep learning, but we're open to... the possibility.• Energy demand and generation both depend on climate and weather, so be prepared to learn lots about meteorology!• We are primarily Python based, but it's early days, so the right candidate can have a big impact on our tools and infrastructure.Our engineering team is still quite small, so the right candidate can have a big impact on our tools and infrastructure. We are strong supporters of open source and we encourage our employees to publish and give talks about the work they do with us.PerksWhile we are serious about our companys culture, we arent going to force culture to prove that we are cool and fun. Its a company filled with smart, genuinely nice individuals who are passionate about data science, energy and working together to build a product that can have a lasting impact on our planet.Even though we are a remote company with employees spread across the globe, we still believe human interaction is a good thing. All new employees will fly out to meet their manager within a month of being hired. We will also have an all-company event at least once a year so people can get to know each other in a more fun and social way.• Competitive salary• Health insurance• Free vision and dental insurance• Monthly gym membership stipend• Pre-tax commuter benefits• 401k• Stock options• Flexible work hours• Remote• Company eventsSalary Range: $120,000-$160,000 base"
