Job-Title,Date-Posted,Date-Scraped,Url,Company,Job-Type,Salary,Location,Description
Data Scientist,2023-01-15,2023-01-30 12:32:53,https://www.google.com/search?q=Machine+Learning+Jobs+Panama&ibp=htl;jobs&sa=X&ved=2ahUKEwiSrZa_hPD8AhWYIDQIHZdNBn4QutcGKAF6BAgWEAU#htivrt=jobs&htidocid=Xo6suTqTP9EAAAAAAAAAAA%3D%3D&fpstate=tldetail,Procter and Gamble,Full-time,NA,"Panama City, Panama","Do you enjoy using your creative and analytical skills alongside business leadership in your everyday work Procter & Gamble is looking for full time Data Scientist to join our team!As a Data Scientist, you'll be using Big Data and advanced analytics to direct the engagement of our business leaders. You will collaborate actively across functional partners and senior management to accomplish various project objectives. You will execute research and analytics, including data source identification, processing, model/algorithm development. Ultimately you will be turning insights into impactful recommendations which will drive business value creation.At P&G, as a Data Scientist you will use your skills demonstrating artificial intelligence and analytic tools (R, Python, Scala, Spark, TensorFlow, Hadoop, KNIME, etc.) to unlock business building insights. You will demonstrate such technologies for solving ad hoc business problems, innovating on potential future solutions, and working... with technology partners to translate your innovations into robust, scaled, analytic solutions.What we offer you:• Dynamic and respectful work environment  We live our Purpose, Values, and Principles daily. We value every individual and encourage initiatives promoting agility and work/life balance!• Work in international teams with regional or global responsibilities.• Friendly and supportive atmosphere at work.• Flexible work arrangements.• Wellness programsAbout UsP&G serves consumers around the world with one of the strongest portfolios of trusted, quality, leadership brands, including Always, Ambi Pur, Ariel, Bonux, Braun, Blend-a-Med, Fairy, Gillette, Head & Shoulders, Lenor, Naturella, Olay, Oral-B, Pampers, Pantene, Vizir, Vicks The P&G community includes operations in approximately 70 countries and more than 100 thousand employees worldwide. Please visit www.pg.com for the latest news and information on P&G and its brands.We are committed to providing equal opportunities in employment. We value diversity and we do not discriminate on the basis of race, religion, color, national origin, gender, sexual orientation, age, marital status, veteran status, or disability status.We will ensure that individuals with disabilities are provided reasonable accommodation to participate in the job application or interview process, to perform essential job functions, and to receive other benefits and privileges of employment. Please contact us to request accommodation.Qualifications- 2+ Years of relevant Data Science experience with Master's Degree or 5+ Years of relevant Data Science Experience with a Ph.D- Experience in applying and scaling analytic techniques to deliver actionable insights from data- Experience in reinventing current business practices in CPG or related industries- Fluent in languages related to statistical analysis, data management, and/or basic computing such as Python, Java, C++- Deep Learning Frameworks- Data Visualization- Business Intelligence Tools: such as KNIME, Tableau"
Engineer  Machine Learning,NA,2023-01-30 12:32:53,https://www.google.com/search?q=Machine+Learning+Jobs+Panama&ibp=htl;jobs&sa=X&ved=2ahUKEwiSrZa_hPD8AhWYIDQIHZdNBn4QutcGKAF6BAgWEAU#htivrt=jobs&htidocid=jyPTipkLAJUAAAAAAAAAAA%3D%3D&fpstate=tldetail,First Quantum Cobre Panama,Full-time,NA,Panama,"At First Quantum, we free the talent of our people by taking a very different approach which is underpinned by a very different, very definite culture - the ""First Quantum Way"".Working with us is not like working anywhere else, which is why we recruit people who will take a bolder, smarter approach to spot opportunities, solve problems and deliver results.Our culture is all about encouraging you to think independently and to challenge convention to deliver the best result. That's how we continue to achieve extraordinary things in extraordinary locations.Job description:PurposeReporting into the BI Technical lead, the Machine Learning Engineer is responsible for design an ML production system end-to-end: project scoping, data needs, modeling strategies, and deployment requirementsKey Accountabilities and Challenges- Operate within and observe all relevant and applicable laws of Panama.- Develop standard safe working procedures and actively participate in HSE... initiatives.- Carry out formal workplace inspections on a routine basis.- Ensure work is executed in compliance with H&S, quality and environmental standards and procedures.- Adherence to IT policies and processes to ensure consistent quality of service and responsiveness.- Develop technical strategies and architectures for systems or business-wide practice solutions.- Develop and recommends solutions and strategies for technical solutions based on the analysis of business goals, objectives, needs and existing systems infrastructure.- Perform or coordinate all required monitoring activity for the supported networks and systems, including operation of utilities to support customer system and data implementations.- Responsible for maintenance and emergency response outside of normal business hours as necessary to maintain general system integration health and/or changes.- Maintain ownership of support incidents and follow proper escalation processes to meet or exceed target resolution timeframes.- Responsible for involving resources outside of Operations when necessary to resolve incidents (third party providers, Group IT, etc.).- Collect and analyze system usage statistics and engage in capacity planning required to manage the supported systems to accommodate growth and to support ongoing engineering initiatives.- Implement and manage security processes (both technical and procedural) to ensure uninterrupted operations and to comply with business data privacy policies.- Responsible for ensuring that the technical architecture is followed and that services necessary to meet the changing needs of Cobre Panama are documented, implemented and maintained. The position has overall responsibility for the ""blueprint"" or technology architecture that drives the other services.- Understands the decision-making process, workflows, and business and information needs of business unit heads and service manager/owners- Proactively mines data warehouses to identify trends and patterns and generates insights for business units and senior leadership- Performs large-scale experimentation to identify hidden relationships between variables in large datasets- Researches and implements cutting-edge techniques and tools in machine learning/deep learning/artificial intelligence to make data analysis more efficient- Determines requirements that will be used to train and evolve deep learning models and algorithms- Advises product teams on new products, features or updates through data-based recommendations- Distributes best practices to analytics and product teams and provides consultations for their data-based experimentations- Adopt the FQM Way culture - ""Smarter, Bolder, Driven, Together""- Act as deputy for colleagues as required.- Perform any other duties as assigned.Skills, Knowledge & Experience- Education- A Tertiary qualification in Computer or Engineering.- Post Graduate studies highly regarded- Expert knowledge of Service Oriented Architect"
"Engineer, Machine Learning",NA,2023-01-30 12:32:53,https://www.google.com/search?q=Machine+Learning+Jobs+Panama&ibp=htl;jobs&sa=X&ved=2ahUKEwiSrZa_hPD8AhWYIDQIHZdNBn4QutcGKAF6BAgWEAU#htivrt=jobs&htidocid=Vazm_Rdpm4oAAAAAAAAAAA%3D%3D&fpstate=tldetail,First Quantum Minerals,Full-time,NA,"Colón, Panama","At First Quantum, we free the talent of our people by taking a very different approach which is underpinned by a very different, very definite culture the First Quantum Way .Working with us is not like working anywhere else, which is why we recruit people who will take a bolder, smarter approach to spot opportunities, solve problems and deliver results.Our culture is all about encouraging you to think independently and to challenge convention to deliver the best result. Thats how we continue to achieve extraordinary things in extraordinary locations.Job description : PurposePurposeReporting into the BI Technical lead, the Machine Learning Engineer is responsible for design an ML production system end-to-end : project scoping, data needs, modeling strategies, and deployment requirementsKey Accountabilities and Challenges• Operate within and observe all relevant and applicable laws of Panama.• Develop standard safe working procedures and actively participate in HSE... initiatives.• Carry out formal workplace inspections on a routine basis.• Ensure work is executed in compliance with H&S, quality and environmental standards and procedures.• Adherence to IT policies and processes to ensure consistent quality of service and responsiveness.• Develop technical strategies and architectures for systems or business-wide practice solutions.• Develop and recommends solutions and strategies for technical solutions based on the analysis of business goals, objectives, needs and existing systems infrastructure.• Perform or coordinate all required monitoring activity for the supported networks and systems, including operation of utilities to support customer system and data implementations.• Responsible for maintenance and emergency response outside of normal business hours as necessary to maintain general system integration health and / or changes.• Maintain ownership of support incidents and follow proper escalation processes to meet or exceed target resolution timeframes.• Responsible for involving resources outside of Operations when necessary to resolve incidents (third party providers, Group IT, etc.).• Collect and analyze system usage statistics and engage in capacity planning required to manage the supported systems to accommodate growth and to support ongoing engineering initiatives.• Implement and manage security processes (both technical and procedural) to ensure uninterrupted operations and to comply with business data privacy policies.• Responsible for ensuring that the technical architecture is followed and that services necessary to meet the changing needs of Cobre Panama are documented, implemented and maintained.The position has overall responsibility for the blueprint or technology architecture that drives the other services.• Understands the decision-making process, workflows, and business and information needs of business unit heads and service manager / owners• Proactively mines data warehouses to identify trends and patterns and generates insights for business units and senior leadership• Performs large-scale experimentation to identify hidden relationships between variables in large datasets• Researches and implements cutting-edge techniques and tools in machine learning / deep learning / artificial intelligence to make data analysis more efficient• Determines requirements that will be used to train and evolve deep learning models and algorithms• Advises product teams on new products, features or updates through data-based recommendations• Distributes best practices to analytics and product teams and provides consultations for their data-based experimentations• Adopt the FQM Way culture Smarter, Bolder, Driven, Together• Act as deputy for colleagues as required.• Perform any other duties as assigned.Skills, Knowledge & Experience• Education A Tertiary qualification in Computer or Engineering.Post Graduate studies highly regardedExpert knowledge of Service Oriented Architecture (SOA)Formal training in industry middleware applications and service management disciplines (ITIL, COBIT)• Skills Excellent communication and interpersonal skills to work collaboratively within an ICT team and business stakeholders.Strength in production of thorough and concise functional and design specifications as well as easily readable end user documentationStrong ability to adhere to standards, work with limited supervision, and meet deadlines for service delivery.Strength in planning and organisation.Ability to work to a high standard under pressure in a sometimes-stressful environment.Ability to work in a multi-cultural environment.Attention to detail in all deliverables is an essential requirement.Advanced programming skills with Python or R and versioning tools and platforms like DevOps, GitLab, Bitbucket, TFS, Git, SVN, Tortoise, SubversionUp-to-date knowledge of machine learning with algorithms and frameworks like scikit-learn, Keras, TensorFlow, PyTorch, SparkProven experience in machine learning tools like RStudio, OpenML, KNIME, Weka, Gradio, PyTorch Lightning, Spark MLlib, H2O, Microsoft AzureML, etc.• Experience• Strong knowledge in predictive and prescriptive modeling methodologies (pipeline development, Principal Component Analysis, Non-negative matrix factorization, Receiver Operating Characteristic, etc.)• Experienced at leveraging both structured and unstructured data sources• Willingness and ability to learn new technologies on the job• Demonstrated ability to communicate complex results to technical and non-technical audiences• Demonstrated ability to work with minimal supervision• Establishing a model baseline, address concept drift, and prototype how to develop, deploy, and continuously improve a productionized ML applicationBehaviours• Technical Skills / Knowledge.• Planning and organizing.• Quality orientation focussed on customer satisfaction.• Results driven.Working ConditionsCobre Panama is a remote site. The position is offered as Residential BIBOSafety and Environment• Participate and contribute to safe practice and environmental awareness.• Ensure all safety and environmental incidents are addressed & reported promptly.Demonstrate personal commitment in regard to safety and environmental practices.Identification of potential hazards and action that is appropriately taken.Maintenance of a high standard of efficiency, safety and effectiveness.Raising, discussion and resolution of safety issues at regular meetings.Visit our website and register for instant job alerts atFollow us for the latest news atIf you are already a First Quantum employee and have access to the First Quantum network, log into First Quantum MINE Careers to apply internally for this opportunity.If you are an employee without network access, contact your Site Recruiter"
Data Scientist,2023-01-17,2023-01-30 12:32:54,https://www.google.com/search?q=Machine+Learning+Jobs+Panama&ibp=htl;jobs&sa=X&ved=2ahUKEwiSrZa_hPD8AhWYIDQIHZdNBn4QutcGKAF6BAgWEAU#htivrt=jobs&htidocid=Q4_PZ7qog7YAAAAAAAAAAA%3D%3D&fpstate=tldetail,Procter Gamble,Full-time,NA,Panama,"Do you enjoy using your creative and analytical skills alongside business leadership in your everyday work Procter & Gamble is looking for full time Data Scientist to join our team!As a Data Scientist, you'll be using Big Data and advanced analytics to direct the engagement of our business leaders. You will collaborate actively across functional partners and senior management to accomplish various project objectives. You will execute research and analytics, including data source identification, processing, model/algorithm development. Ultimately you will be turning insights into impactful recommendations which will drive business value creation.At P&G, as a Data Scientist you will use your skills demonstrating artificial intelligence and analytic tools (R, Python, Scala, Spark, TensorFlow, Hadoop, KNIME, etc.) to unlock business building insights. You will demonstrate such technologies for solving ad hoc business problems, innovating on potential future solutions, and working... with technology partners to translate your innovations into robust, scaled, analytic solutions.What we offer you:- Dynamic and respectful work environment - We live our Purpose, Values, and Principles daily. We value every individual and encourage initiatives promoting agility and work/life balance!- Work in international teams with regional or global responsibilities.- Friendly and supportive atmosphere at work.- Flexible work arrangements.- Wellness programsAbout UsP&G serves consumers around the world with one of the strongest portfolios of trusted, quality, leadership brands, including Always, Ambi Pur, Ariel, Bonux, Braun, Blend-a-Med, Fairy, Gillette, Head & Shoulders, Lenor, Naturella, Olay, Oral-B, Pampers, Pantene, Vizir, Vicks The P&G community includes operations in approximately 70 countries and more than 100 thousand employees worldwide. Please visit www.pg.com for the latest news and information on P&G and its brands.We are committed to providing equal opportunities in employment. We value diversity and we do not discriminate on the basis of race, religion, color, national origin, gender, sexual orientation, age, marital status, veteran status, or disability status.We will ensure that individuals with disabilities are provided reasonable accommodation to participate in the job application or interview process, to perform essential job functions, and to receive other benefits and privileges of employment. Please contact us to request accommodation.Qualifications- 2+ Years of relevant Data Science experience with Master's Degree or 5+ Years of relevant Data Science Experience with a Ph.D- Experience in applying and scaling analytic techniques to deliver actionable insights from data- Experience in reinventing current business practices in CPG or related industries- Fluent in languages related to statistical analysis, data management, and/or basic computing such as Python, Java, C++- Deep Learning Frameworks- Data Visualization- Business Intelligence Tools: such as KNIME, TableauJob locations:Panama, Panam, PanamaJob Type: Full timeJob categories: Information TechnologyReq No: R000072462"
