Job-Title,Date-Posted,Date-Scraped,Url,Company,Job-Type,Salary,Location,Description
ML Data Engineer,2023-01-16,2023-01-30 12:11:58,https://www.google.com/search?q=Machine+Learning+Jobs+Bangladesh&ibp=htl;jobs&sa=X&ved=2ahUKEwialoPp_-_8AhV7CTQIHSNcAsUQutcGKAF6BAgUEAU#htivrt=jobs&htidocid=KXh_R81Cnp8AAAAAAAAAAA%3D%3D&fpstate=tldetail,Optimizely,Full-time,NA,"Dhaka, Bangladesh","Optimizely is known for content, commerce, and optimization with our Digital Experience Platform (DXP). Millions of experiences are served with our platform every single day, helping organizations grow exponentially online. We have the honor of serving some incredible customers – which makes what we do extremely rewarding. Optimizely has over 9,000 brands, from global organizations such as Visa, Sky, Yamaha, and Wall Street Journal to tech innovators like Atlassian, DocuSign, FitBit, and Zillow.

Not only are we financially sound and growing, but we have unicorn status: we exceeded $300M in revenue in 2020, is profitable already, and have all strategic options ahead of us. Optimizely continues to invest and addresses a market opportunity north of $30 billion, providing significant personal career growth opportunities.

We are an inclusive culture with a global team of 1200+ people across the US, Europe, Australia, Bangladesh, UAE, Singapore, and Vietnam. We blend European and American... business cultures, emphasizing teamwork, inclusion, and moving fast. People make the difference!

Introduction

We are looking for machine learning engineers who are passionate about building scalable machine learning applications and use data driven approaches to generate business isnights. As a key member of the Data Services team you will have the opportunity to build machine learning models and design/automate/deploy machines learning pipelines to solve key business problems across an array of technology. You will be working with a group of data scientists, data engineers, product owners and business SMEs to build intelligent & innovative solutions. You will be highly encouraged to explore new technologies and come up with innovative solutions that could take the team’s data science machine learning engineering capability to the next level.

Working Hours

Sunday: 10 am - 6 pm

Monday to Thursday: 1 pm - 9 pm

Job Responsibilities
• Write programs and develop algorithms to extract meaningful information from large amounts of both structured and unstructured data
• Preparation of data sets to feed into the algorithm
• Analysis and development of data structures
• Dealing with machine learning solutions for data processing
• Conduct experiments and test different approaches
• Optimize programs to improve performance, speed, and scalability
• Collaborate with data engineering to ensure clean records
• Recommend useful machine learning applications
• Work with internal stakeholders to explore and understand business data.
• Implement machine learning model lifecycle management framework.
• Build model performance tracking tools, to monitor model performance, identify drivers and provide recommendations for optimization
• Author technical documentation and reports to communicate process and results

Knowledge And Experience
• 4+ years hands on experience in building data science applications and machine learning pipelines.
• Working knowledge of one or more SQL languages: Oracle, MySQL, PostgreSQL, Redshift, etc.
• Working knowledge of one or more scientific programming languages/packages: Python or R
• Development experience in at least one programming language: Python, Java, C++, etc.
• Knowledge of common machine learning and statistics frameworks and concepts
• Experience with large data sets, distributed computing and cloud computing platforms.
• MLOps experience is highly regarded.
• Experience with Automation tools like Airflow is plus

Education

Bachelor or Masters degree in Physics, Mathematics, Statistics, Computer Science or related field with project experience in machine learning and statistical modeling

Competencies

Driving Continuous Improvement

Driving for Results

Driving Projects to Completion

Interacting with People at Different Levels

Using Computers and Technology

Why you'll love working here
• Our culture is the most important thing we offer: a place to do your best work and a chance for your voice to be heard in a democratic environment as we shape a high-growth space.
• We currently work from home; however, we plan to return to the office by early Q2, 2023.
• Communal transport facilities inside Dhaka and free catered lunch when we return.
• Best-in-class compensation plans
• Unlimited vacation days and flexible working hours
• Two annual festival bonuses
• Medical insurance
• An agile performance review process encourages ongoing transparency between managers and direct reports.
• Monthly and quarterly regional and global team-building events
• Enablement program and soft skill training to support internal career growth and development
• Reward and recognition programs
• Volunteering and opportunities to give back
• Chance to work with our incredible global team all over the world

At Optimizely, our standardized language is English, and it is crucial to have good English communication skills to be successful in your global role. All our external and cross-location communication is done in US English (en-us), but internally you can speak in whichever native language you most identify with.

Optimizely is committed to a diverse and inclusive workplace. Optimizely is an equal opportunity employer and does not discriminate on the basis of race, national origin, gender, gender identity, sexual orientation, protected veteran status, disability, age, or other legally protected status"
Artificial Intelligence (AI) / Machine Learning Intern,2023-01-11,2023-01-30 12:11:59,https://www.google.com/search?q=Machine+Learning+Jobs+Bangladesh&ibp=htl;jobs&sa=X&ved=2ahUKEwialoPp_-_8AhV7CTQIHSNcAsUQutcGKAF6BAgUEAU#htivrt=jobs&htidocid=hrEvEFC58eIAAAAAAAAAAA%3D%3D&fpstate=tldetail,Greenie Web,Full-time,NA,Bangladesh,"Greenie Web is a ClimateTech startup that enables the the green transition through technology.

The Role

Your Responsibilities Will Include
• Creating predictive and prescriptive models that could have a positive impact on the business.
• Driving data modelling activities ranging from conceptualization, visualization to operationalization.
• Performing statistical analysis on historical data to validate models.
• Working across stakeholders to identify and capitalize on opportunities to leverage data to drive business solutions.
• Gathering and evaluating user feedback.
• Providing code documentation and other inputs to technical documents.
• Supporting continuous improvement by investigating alternatives and new technologies and presenting these for architectural review.
• Troubleshooting and debugging to optimize performance.

Ideal Profile

Skills Required
• You possess a minimally a bachelor's degree, ideally in Mathematics, Statistics, Computer Science or related field.
• You... have at least 1 year experience, ideally within a Software Engineer or Data Scientist role.
• Ability to write and execute complex queries in SQL or similar
• You are highly goal driven and work well in fast paced environments
• You are a self-starter and demonstrate a high level of resilience
• You pay strong attention to detail and deliver work that is of a high standard

What's on Offer?
• Opportunity to make a positive impact
• Flexible working options
• Leadership Role"
Remote Senior Machine Learning Engineer Jobs,2023-01-14,2023-01-30 12:11:59,https://www.google.com/search?q=Machine+Learning+Jobs+Bangladesh&ibp=htl;jobs&sa=X&ved=2ahUKEwialoPp_-_8AhV7CTQIHSNcAsUQutcGKAF6BAgUEAU#htivrt=jobs&htidocid=UpbNs3R88H8AAAAAAAAAAA%3D%3D&fpstate=tldetail,Turing,Full-time,NA,Bangladesh,"A rapidly-growing company providing AI-enhanced nanomaterial synthesis solutions is looking for a Senior Machine Learning Engineer. The engineer will be providing a solid foundation for the team to build, scale, skip, and iterate on. The US-based company uses a data-driven process optimization approach to quickly analyze the vast nanomaterial synthesis in parameter spaces. This will be a full-time role that requires 4+ hours overlap with the PST time zone.

Job Responsibilities:
• Communicate, understand, and clarify tasks
• Recommend different solutions and implementations to solve scalability issues
• Use a holistic, test-oriented approach to troubleshoot and upgrade the application
• Document and maintain software functionality
• Deploy programs and evaluate user feedback
• Comply with project plans and industry standards

Job Requirements:
• Bachelor’s/Master’s degree in Engineering, Computer Science (or equivalent experience)
• At least 3+ years of relevant experience as a... machine learning engineer
• Prolific experience working with Python, Computer Vision, and Machine Learning
• Nice to have some experience with Data Engineering and DevOps technologies
• Excellent communication and interpersonal skills"
Remote Machine Learning Engineer,2023-01-04,2023-01-30 12:11:59,https://www.google.com/search?q=Machine+Learning+Jobs+Bangladesh&ibp=htl;jobs&sa=X&ved=2ahUKEwialoPp_-_8AhV7CTQIHSNcAsUQutcGKAF6BAgUEAU#htivrt=jobs&htidocid=Mq-Mx021qjgAAAAAAAAAAA%3D%3D&fpstate=tldetail,Turing,Full-time,NA,Bangladesh,"A US-based startup committed to designing, building, and managing high-performing revenue operations for businesses is looking to hire a Machine Learning Engineer. The engineer will develop machine learning models to classify news/PR/industry articles based on category tags derived from a learning data of 5000+ data points. The company has assembled a dynamic group of sales, marketing, and technology experts with a track record of leading growth for some of the world’s largest and most successful companies. The selected candidate will create and leverage existing ML models for text summarization to enable rapid analyst understanding and context. This is an excellent opportunity for those who would like to join the team in pioneering the future of B2B growth.

Job Responsibilities:
• Understand the business objectives and develop models to achieve them, along with metrics for progress tracking
• Design and develop scalable machine learning systems
• Research and integrate... appropriate... ML algorithms and tools
• Manage and lead the team executing the bottoms up build of a sales insight engine

Job Requirements:
• Bachelor’s/Master’s degree in Engineering, Computer Science (or equivalent experience)
• At least 3-5+ years of relevant Software, ML, or Data engineering experience
• Baseline knowledge of full-stack development is desired
• Nice to have some proficiency in Scala, Play-framework, HTML, Bootstrap, jQuery, JavaScript, and Python scripting
• Have a keen interest in building from scratch rather than with frameworks
• Competence in data science and algorithms to develop rules and scoring of quantitative information
• Sound problem-solving aptitude
• Familiarity with various machine learning frameworks and libraries
• Ability to thrive in a fast-paced, collaborative environment
Bangladesh undefined undefined"
Sr Data Scientist,NA,2023-01-30 12:12:00,https://www.google.com/search?q=Machine+Learning+Jobs+Bangladesh&ibp=htl;jobs&sa=X&ved=2ahUKEwialoPp_-_8AhV7CTQIHSNcAsUQutcGKAF6BAgUEAU#htivrt=jobs&htidocid=GzHfC1a6NaEAAAAAAAAAAA%3D%3D&fpstate=tldetail,Fusemachines,Full-time,NA,"Dhaka, Bangladesh","About Fusemachines

Fusemachines is a leading AI strategy, talent, and education services provider. Founded by Sameer Maskey Ph.D., Adjunct Associate Professor at Columbia University, Fusemachines has a core mission of democratizing AI. With a presence in 4 countries (Nepal, the United States, Canada, and the Dominican Republic and more than 250 full-time employees) Fusemachines seeks to bring its global expertise in AI to transform companies around the world.

Job Functions

We are looking for intellectually curious, highly motivated individuals to join our Data Science & Analytics team. You will partner with our Engineering, Product, and Operations teams to identify critical issues to the business, develop a deep understanding of them, and design scalable solutions. You will leverage your quantitative and modeling skills to transform signals into insights, and insights into actions. You should have strong analytical skills, excellent communication abilities, and a knack for working... across teams in a fast-paced environment.

What you’ll do:
• Customer churn
• Propensity models
• Working with customer data
• Understand customers' marketing data.
• Time series forecasting

Qualifications And Requirements
• Masters or Ph.D. in Math or Computer Science
• At Least 4 year of relevant experience

Sound understanding of:
• Pyspark
• Python
• Statistical modeling
• Random forest
• XGBoost
• Tree base methods
• Deep learning

Equal Opportunity Employer: Race, Color, Religion, Sex, Sexual Orientation, Gender Identity, National Origin, Age, Genetic Information, Disability, Protected Veteran Status, or any other legally protected group status.

Powered by JazzHR

NXNCoykemq"
Internet Safety Evaluator - Bangladesh (Bengali Language),2023-01-09,2023-01-30 12:12:00,https://www.google.com/search?q=Machine+Learning+Jobs+Bangladesh&ibp=htl;jobs&sa=X&ved=2ahUKEwialoPp_-_8AhV7CTQIHSNcAsUQutcGKAF6BAgUEAU#htivrt=jobs&htidocid=l37Q2qIekVwAAAAAAAAAAA%3D%3D&fpstate=tldetail,TELUS International AI Data Solutions,Part-time,NA,Bangladesh,"TELUS International AI-Data Solutions partners with a diverse and vibrant community to help our customers enhance their AI and machine learning models. The work of our AI Community contributes to improving technology and the digital experiences of many people around the world. Our AI Community works in our proprietary AI training platform handling all data types (text, images, audio, video and geo) across 500+ languages and dialects. We offer flexible work-from-home opportunities for people with passion for languages. The jobs are part-time, and there is no fixed schedule. Whoever you are, wherever you come from, come join our global AI community. www.telusinternational.com

We are hiring Internet Safety Evaluators in Bangladesh

You will be reviewing and evaluating online video search results to improve their content and quality. You will be required to provide feedback and analysis on video content found in search engine results and provide ratings on their relevance to the search... terms used.

A very important aspect of this role will involve reviewing and evaluating the video content of potential upsetting or offensive material to make internet browsing safer and more secure for all users. Through this work you will be making a valuable contribution by expressing your opinion on the quality and content of what is currently out there on the web and protecting users from viewing unsuitable material.

Who is suitable for this role?

We are currently seeking dynamic and creative people who have a strong interest in social media, specifically those who are an active daily user of their Gmail account. We also require suitable candidates to own & use a smartphone – Android or iPhone – and have a familiarity with other forms of social media and Google products. You should also be flexible, reliable and have the ability to interpret and follow established guidelines.

You will have the flexibility and freedom to work from your own home, working your own hours. We are currently seeking people who have a specific smartphone device (Android V4.2 or higher or iPhone running iOS version 13.0 or higher) to complete tasks.

What are the main requirements for the role?
• You must be professionally proficient in written and verbal English & Bengali
• You must be living in Bangladesh for the last 3 consecutive years
• You must own and use a Smartphone (Android V4.2 or higher or iPhone running iOS version 13.0 or higher) to complete tasks
• The majority of the task types will require both a desktop/laptop and a Smartphone
• Gmail must be your primary email account
• You must have familiarity with current and historical business, media, sport, news, social media and cultural affairs in Bangladesh
• Experience in use of web browsers and smartphone apps to navigate and interact with a variety of content
• You must have an understanding of various social media environments and dynamics, including memes, virality, and other trends
• Access to and use of a broadband internet connection and associated computer and software to perform the work, all provided at your own expense
• Working on this project will require you to go through a standard recruitment process (including passing an open book assessment). This is a long-term project and your work will occasionally be subject to quality assurance checks"
Remote Senior Data Scientist Jobs Bangladesh,2023-01-04,2023-01-30 12:12:00,https://www.google.com/search?q=Machine+Learning+Jobs+Bangladesh&ibp=htl;jobs&sa=X&ved=2ahUKEwialoPp_-_8AhV7CTQIHSNcAsUQutcGKAF6BAgUEAU#htivrt=jobs&htidocid=v4dJSgi1MK0AAAAAAAAAAA%3D%3D&fpstate=tldetail,Turing,Full-time,NA,Bangladesh,"A live learning platform that connects students and professionals with personalized instruction for any subject on-demand is looking for a Senior Machine Learning / Data Scientist. The selected candidate will be in charge of creating prototypes that can be turned into real-time systems by engineering. The US-based purpose-driven company provides users with access to high-quality instruction and is on a mission to change the way people learn through technology. During their Series C round, the company raised more than $100mn in funding. This position requires 8+ hours overlap with the EST/PST time zone.

Job Responsibilities:
• Create algorithmic systems that allow learners and teachers to be more personalized
• Collaborate with product, marketing, operations, and engineering to discover problems that have a big impact and turn them into objective functions
• Design experiments to rapidly establish causal relationships
• Drive initiatives from conception to completion with a... measurable... business impact
• Using mathematical methods, define inventive solutions to difficult challenges

Job Requirements:
• Bachelor’s/Master’s degree in Engineering, Computer Science (or equivalent experience)
• At least 3-5+ years of relevant data science experience
• Expertise in performing ML or statistical analyses software in R or Python
• Competency in statistical inference, probability, machine learning (unsupervised and supervised)
• Experience with building recommender systems and implementation with a breadth of matching algorithms is nice to have
• Experience with Bayesian reasoning, NLP, classification, ranking systems is desirable
• Prior experience with production models, i.e., post-deployment responsibility
• Excellent communication skills
Bangladesh undefined undefined"
Remote Backend Engineer,2023-01-04,2023-01-30 12:12:01,https://www.google.com/search?q=Machine+Learning+Jobs+Bangladesh&ibp=htl;jobs&sa=X&ved=2ahUKEwialoPp_-_8AhV7CTQIHSNcAsUQutcGKAF6BAgUEAU#htivrt=jobs&htidocid=9q_aYgWcR7sAAAAAAAAAAA%3D%3D&fpstate=tldetail,Turing,Full-time,NA,Bangladesh,"A US-based start-up developing the industry's most advanced system for ingesting EMR data, identifying and conducting clinical trial feasibility, is looking for a Back-end Engineer (Big Data). The engineer will be responsible for developing the back-end for new modules while maintaining existing products. The company offers innovative solutions that will increase the efficiency and performance of clinical research operations. This is a great chance to join a VC-funded, global team to develop ground-breaking products in the healthcare industry.

Job Responsibilities:
• Build, maintain and scale the back-end systems and develop a long term vision for the product
• Develop and maintain clean, simple, readable codes
• Innovate, recommend and implement new solutions/technologies for improvements
• Communicate clearly and effectively amongst team members

Job Requirements:
• Bachelor’s/Master’s degree in Computer Science(or equivalent experience)
• Prolific knowledge in Python, MongoDB... GraphQL, Flask, or Fast API
• Nice to have some experience in Big Data, Redshift or Spark, Hadoop, and CPython
• Team player with excellent communication skills
Bangladesh undefined undefined"
