Job-Title,Date-Posted,Date-Scraped,Url,Company,Job-Type,Salary,Location,Description
Artificial Intelligence (AI) / Machine Learning Intern,2023-01-11,2023-01-30 12:12:47,https://www.google.com/search?q=Machine+Learning+Jobs+Bhutan&ibp=htl;jobs&sa=X&ved=2ahUKEwjxqK6AgPD8AhXMPn0KHSi5DeYQutcGKAF6BAgbEAU#htivrt=jobs&htidocid=Qe3keGfwGQQAAAAAAAAAAA%3D%3D&fpstate=tldetail,Greenie Web,Full-time,NA,Bhutan,"Greenie Web is a ClimateTech startup that enables the the green transition through technology.

The Role

Your Responsibilities Will Include
• Creating predictive and prescriptive models that could have a positive impact on the business.
• Driving data modelling activities ranging from conceptualization, visualization to operationalization.
• Performing statistical analysis on historical data to validate models.
• Working across stakeholders to identify and capitalize on opportunities to leverage data to drive business solutions.
• Gathering and evaluating user feedback.
• Providing code documentation and other inputs to technical documents.
• Supporting continuous improvement by investigating alternatives and new technologies and presenting these for architectural review.
• Troubleshooting and debugging to optimize performance.

Ideal Profile

Skills Required
• You possess a minimally a bachelor's degree, ideally in Mathematics, Statistics, Computer Science or related field.
• You... have at least 1 year experience, ideally within a Software Engineer or Data Scientist role.
• Ability to write and execute complex queries in SQL or similar
• You are highly goal driven and work well in fast paced environments
• You are a self-starter and demonstrate a high level of resilience
• You pay strong attention to detail and deliver work that is of a high standard

What's on Offer?
• Opportunity to make a positive impact
• Flexible working options
• Leadership Role"
