Job-Title,Date-Posted,Date-Scraped,Url,Company,Job-Type,Salary,Location,Description
Machine Learning Engineer,2023-01-27,2023-01-30 12:18:09,https://www.google.com/search?q=Machine+Learning+Jobs+El+Salvador&ibp=htl;jobs&sa=X&ved=2ahUKEwjiweaZgfD8AhU9HjQIHaTVBQUQutcGKAF6BAgUEAU#htivrt=jobs&htidocid=UcKfMzooenEAAAAAAAAAAA%3D%3D&fpstate=tldetail,Applaudo,Full-time,NA,"San Salvador, El Salvador","Job Description

We are looking for a Machine Learning Engineer to use predictive modeling to increase and optimize customer experiences, revenue generation, loyalty targeting and other business outcomes.

You are someone who wants to influence your own development. You’re looking for a company where you have the opportunity to pursue your interests and be able to grow professionally.

You bring to Applaudo the following competencies:
• Minimum 2 years of experience in positions related to machine learning.
• Programming languages: R, Python.
• DB: Sql, pandas, spark.
• Cloud: AWS or GCP (minimum experience about deployments).
• Strong knowledge about machine learning techniques: Computer vision, clustering, decision tree learning, artificial neural networks, NLP, classification models.
• Strong knowledge about statistical techniques: regression, properties of distributions, statistical tests and proper usage, hypothesis testing, correlations and modeling, probability theory, bayesian... statistics, XGBoost, text mining, GLM/Regression, Random Forest, Boosting, Trees.
• Familiarity with the following data modeling / visualization: plotly, seaborn, dash, tableau, powerBI, datastudios, D3
• Experience about deploying microservices: Airflow Pipelines, prefect, Hybrid Cloud and Cloud, DevOps skills, CI/CD pipelines.
• Good conversational level in English.

You will be accountable for the following responsibilities:
• Develop custom data models and algorithms to apply to data sets.
• Coordinate with different functional teams to implement models and monitor outcomes.
• Develop processes and tools to monitor and analyze model performance and data accuracy.
• Ability to articulate and present insight into the working of relevant algorithms and models.

Additional Information

Here at Applaudo Studios values as trust, communication, respect, excellence and team work are our keys to success. We know we are working with the best and thus treat each other with respect and admiration without asking.

Submit your application today, and don't miss this opportunity to join the Best Digital team in the Region!

We truly appreciate all the hard and outstanding work our team makes every day at Applaudo Studios, and that's why the perks that we offer, are deeply thought and designed as a way to thank them for their commitment and excellence.

Some of our perks and benefits:
• Work from home
• Flexible schedule
• Celebrations
• Special discounts
• Entertainment area
• Flexible work spaces
• Great work environment
• Private medical insurance
• Benefits may vary according to your location and/or availability. Request further information when applying"
MLOps and Data Engineer - El Salvador,NA,2023-01-30 12:18:09,https://www.google.com/search?q=Machine+Learning+Jobs+El+Salvador&ibp=htl;jobs&sa=X&ved=2ahUKEwjiweaZgfD8AhU9HjQIHaTVBQUQutcGKAF6BAgUEAU#htivrt=jobs&htidocid=R96Dhfk4WJIAAAAAAAAAAA%3D%3D&fpstate=tldetail,Xe,Full-time,NA,"La Libertad, El Salvador","PLEASE READ: If you are interested in applying to the role, we ask that you kindly complete the application in English and attach an English version of your resume. Thank you.

At Xe, we live currencies. We provide a comprehensive range of currency services and products, including our Currency Converter, Market Analysis, Currency Data API and quick, easy, secure Money Transfers for individuals and businesses. We leverage technology to deliver these services through our website, mobile app and by phone. Last year, we helped over 300 million people access information about the currencies that matter to them and over 225,000 people used us to send money overseas.

We are proud to be part of Euronet Worldwide (Nasdaq: EEFT), a global leader in processing secure electronic financial transactions. Under their Money Transfer division, Xe and Ria Money Transfer have been brought together to help establish the third largest money transfer business in the world.

XE is looking for an... experienced MLOps and data Engineer to join the XE Data Science team. As a MLOps and Data Engineer you’ll be responsible for designing, building, and maintaining the infrastructure and processes required to successfully deploy and manage machine learning models in a production environment. This includes tasks such as building and maintaining feature store, delivery pipelines, automating model training and evaluation, and monitoring model performance.

Our principles
• AMBITION - We dream big, try things out and always ask “why not?” and “what if?” We’re ambitious in our thinking and our delivery
• RESPONSIBILITY - We get involved, bring our perspective and are always open to new ideas. We take personal responsibility
• COMMUNITY - We value a sense of belonging, trusting each other and encouraging authenticity. We contribute to our community

What You'll Do:
• Build and maintain: real-time machine learning features using production level programming techniques
• Design, Develop, and maintain: a central feature store
• Automation: Automate the training, evaluation, and deployment of machine learning models
• Monitor and optimize: the performance of machine learning models in production
• Team Involvement: Work closely with data scientists and software engineers to ensure the successful integration of machine learning models into existing systems and processes
• Identify and implement: best practices for managing and optimizing machine learning models in production

What You Possess:
• Relevant Degree: in Computer Science, Software Engineering, or related discipline
• Knowledge on API Services: Strong knowledge of developing and maintaining API services in a cloud environment
• Python Programming Skills: Strong OO and SO programming skills in Python to write effective, scalable codes.
• Knowledge of modern containerization techniques: Docker, Docker Compose
• Data Expert: Experience with relational and unstructured databases and data lakes
• Business and Field-Related Acumen: An understanding of business goals and how data policies can affect them. A strong understanding of the concepts associated with privacy and data security
• Team Collaboration: Effective communication and collaboration skills

Life insurance

Shared medical insurance

Tuition Assistance

English classes"
Algorithm Development Engineer M/F,NA,2023-01-30 12:18:09,https://www.google.com/search?q=Machine+Learning+Jobs+El+Salvador&ibp=htl;jobs&sa=X&ved=2ahUKEwjiweaZgfD8AhU9HjQIHaTVBQUQutcGKAF6BAgUEAU#htivrt=jobs&htidocid=OgPrVUblxJsAAAAAAAAAAA%3D%3D&fpstate=tldetail,STMicroelectronics,Full-time,NA,"Santa Clara, El Salvador","Job description

General information

Reference

2022-28240

Job level

40 - Experienced

Position description

Posting title

Algorithm Development Engineer M/F

Regular/Temporary

Regular

Job description

- Design and implementation of algorithms, data collection experiments, integration and verification on embedded platforms

- Contribute to the development of novel algorithms to recognize the pattern of activities based on sensor data.

- Apply principles of statistical signal processing, construct algorithms using Matlab or other software package to test concepts.

- Use data analytical techniques on large data to generate verifiable conclusions, creation of data or machine learning pipeline.

- Developing and implementing algorithmic methods for processing signals to achieve highly efficient code, including algorithms on embedded platforms.

Profile

- Master’s or PhD Degree in Computer Science, Electrical Engineering, Physics or equivalent field.
- Hands-on experience with... machine learning and analytics models, algorithm design, and development.
- Fluent in Matlab, Python/R and machine learning relevant tools (Keras, Tensorflow, Weka, PyTorch).
- Experience with developing / implementing algorithms on embedded platforms using C, C++ programming language.

Position location

Job location

Americas, United states, Santa Clara

Candidate criteria

Education level required

7 - Research Doctorate – PhD

Experience level required

2-5 years

Languages

English (2- Business fluent)

Requester

Desired start date

12/10/2022"
